_id,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
1509647400000,0.041193,0.041749,0.041144,0.041443,956.447,1509649199999,39.72513102,961
1509649200000,0.041417,0.041581,0.041182,0.041193,600.392,1509650999999,24.82017722,626
1509651000000,0.04133,0.041375,0.040941,0.041138,827.725,1509652799999,34.07467534,561
1509652800000,0.041154,0.041438,0.040569,0.040596,777.966,1509654599999,31.9527711,569
1509654600000,0.040596,0.040745,0.040239,0.040646,823.22,1509656399999,33.31090809,762
1509656400000,0.040676,0.040857,0.040432,0.040527,625.725,1509658199999,25.41824229,511
1509658200000,0.040664,0.040997,0.039886,0.040066,804.433,1509659999999,32.47558858,601
1509660000000,0.040112,0.040784,0.040078,0.040784,763.554,1509661799999,30.80083194,675
1509661800000,0.040785,0.04112,0.040185,0.040651,791.8,1509663599999,32.07066761,770
1509663600000,0.040639,0.040995,0.040151,0.040167,783.794,1509665399999,31.79773514,623
1509665400000,0.040288,0.04051,0.039998,0.040287,1021.4,1509667199999,41.12408944,558
1509667200000,0.040488,0.041459,0.040283,0.041228,1232.924,1509668999999,50.30693897,990
1509669000000,0.041228,0.041383,0.0407,0.040927,784.647,1509670799999,32.15358032,846
1509670800000,0.041028,0.041497,0.040901,0.041267,911.596,1509672599999,37.59191068,917
1509672600000,0.041245,0.041485,0.04124,0.041285,766.929,1509674399999,31.7001097,715
1509674400000,0.041281,0.041395,0.04076,0.040939,1052.849,1509676199999,43.26190771,746
1509676200000,0.04094,0.041191,0.040901,0.040965,777.338,1509677999999,31.87987665,758
1509678000000,0.04097,0.041112,0.039938,0.039977,1318.916,1509679799999,53.39019941,1077
1509679800000,0.039976,0.040083,0.039537,0.03969,1229.398,1509681599999,48.90682132,1106
1509681600000,0.039717,0.0399,0.039509,0.0398,1707.914,1509683399999,67.8459494,671
1509683400000,0.0398,0.040249,0.039773,0.040077,1236.917,1509685199999,49.50261632,789
1509685200000,0.040069,0.040497,0.04003,0.040257,1024.863,1509686999999,41.28079959,786
1509687000000,0.040343,0.0404,0.04001,0.04002,771.244,1509688799999,31.06456586,687
1509688800000,0.040083,0.040216,0.040004,0.040087,1081.362,1509690599999,43.37023666,568
1509690600000,0.040103,0.040207,0.039854,0.03998,867.328,1509692399999,34.73699856,686
1509692400000,0.040075,0.040283,0.039992,0.040201,1065.416,1509694199999,42.80592647,633
1509694200000,0.040151,0.040214,0.039965,0.04002,1449.461,1509695999999,58.12578744,885
1509696000000,0.040041,0.040286,0.039995,0.040252,1144.18,1509697799999,45.94543594,939
1509697800000,0.040221,0.04027,0.039587,0.039618,1150.326,1509699599999,45.9605048,1115
1509699600000,0.039718,0.040066,0.039435,0.039929,1214.242,1509701399999,48.2099867,977
1509701400000,0.0399,0.03993,0.039501,0.039699,1029.77,1509703199999,40.93277565,684
1509703200000,0.039668,0.039805,0.039401,0.039513,981.206,1509704999999,38.85725668,858
1509705000000,0.03964,0.039896,0.039405,0.039883,975.061,1509706799999,38.64562698,767
1509706800000,0.039681,0.040693,0.039661,0.040649,1217.41,1509708599999,48.95260246,876
1509708600000,0.040579,0.040921,0.04055,0.04068,1040.282,1509710399999,42.42267595,1326
1509710400000,0.040755,0.040832,0.040492,0.040568,1085.573,1509712199999,44.09780298,1218
1509712200000,0.040568,0.040892,0.040531,0.040756,890.63,1509713999999,36.2666315,927
1509714000000,0.040711,0.041501,0.040669,0.0413,1848.629,1509715799999,75.94783435,1359
1509715800000,0.0413,0.04134,0.041082,0.041176,1165.224,1509717599999,47.97468467,1376
1509717600000,0.041176,0.041499,0.040918,0.040978,1241.986,1509719399999,51.13515036,1205
1509719400000,0.040978,0.041091,0.040832,0.04103,837.13,1509721199999,34.27331428,764
1509721200000,0.04102,0.041132,0.040747,0.040952,1109.248,1509722999999,45.42023409,979
1509723000000,0.040931,0.041018,0.040698,0.04079,1101.306,1509724799999,45.04612555,934
1509724800000,0.040749,0.04104,0.040629,0.040873,1022.425,1509726599999,41.78342715,977
1509726600000,0.04089,0.041169,0.040714,0.040969,666.609,1509728399999,27.30092148,606
1509728400000,0.041,0.041104,0.040896,0.040961,610.24,1509730199999,25.0240321,698
1509730200000,0.040977,0.041026,0.040735,0.04077,672.808,1509731999999,27.48729423,687
1509732000000,0.04077,0.040847,0.040605,0.040785,667.13,1509733799999,27.17586062,467
1509733800000,0.04072,0.040996,0.040604,0.04074,617.966,1509735599999,25.17510064,497
1509735600000,0.040734,0.041026,0.040601,0.040811,573.73,1509737399999,23.43812305,394
1509737400000,0.040779,0.041291,0.040779,0.04117,584.712,1509739199999,24.00270793,551
1509739200000,0.041143,0.041348,0.041,0.041042,600.832,1509740999999,24.72442895,467
1509741000000,0.041042,0.042,0.040951,0.041957,778.182,1509742799999,32.285097,892
1509742800000,0.041957,0.043029,0.04191,0.042651,1186.423,1509744599999,50.35038619,1163
1509744600000,0.042739,0.043337,0.042461,0.043036,925.896,1509746399999,39.77521606,891
1509746400000,0.043018,0.043131,0.042214,0.042438,898.111,1509748199999,38.31218005,809
1509748200000,0.042281,0.042438,0.042011,0.042272,510.099,1509749999999,21.56433192,577
1509750000000,0.0424,0.043951,0.0422,0.042591,1590.215,1509751799999,68.08427005,1079
1509751800000,0.042821,0.043604,0.042409,0.042666,815.211,1509753599999,34.86640855,786
1509753600000,0.042661,0.043084,0.042557,0.042936,845.265,1509755399999,36.15550932,644
1509755400000,0.042924,0.043067,0.042231,0.042241,646.008,1509757199999,27.56453238,658
1509757200000,0.0423,0.042545,0.04202,0.042443,1040.019,1509758999999,43.9585361,731
1509759000000,0.042277,0.042303,0.04176,0.04176,633.121,1509760799999,26.60007008,790
1509760800000,0.04176,0.041845,0.041354,0.04141,689.717,1509762599999,28.62075208,771
1509762600000,0.041404,0.041642,0.041235,0.04138,518.319,1509764399999,21.43925715,519
1509764400000,0.041451,0.041521,0.0413,0.041435,564.414,1509766199999,23.3528934,489
1509766200000,0.04145,0.041618,0.041051,0.041052,854.712,1509767999999,35.34041676,741
1509768000000,0.041059,0.041437,0.041059,0.041318,1326.902,1509769799999,54.83188955,1203
1509769800000,0.041244,0.041552,0.041182,0.041361,694.538,1509771599999,28.70656562,625
1509771600000,0.04134,0.041511,0.041207,0.041498,836.863,1509773399999,34.61681673,595
1509773400000,0.041403,0.041549,0.041403,0.041536,528.836,1509775199999,21.9278877,568
1509775200000,0.041533,0.041914,0.041467,0.041744,906.816,1509776999999,37.79659697,835
1509777000000,0.04174,0.041969,0.04169,0.041949,670.556,1509778799999,28.02795425,767
1509778800000,0.041855,0.041961,0.041402,0.041697,848.666,1509780599999,35.3657946,662
1509780600000,0.041671,0.041696,0.041234,0.041469,889.847,1509782399999,36.95080968,733
1509782400000,0.041416,0.041591,0.04133,0.04141,447.896,1509784199999,18.572168,650
1509784200000,0.041414,0.04199,0.041414,0.041748,694.512,1509785999999,28.92616456,564
1509786000000,0.041692,0.041952,0.041691,0.041859,981.883,1509787799999,41.0865639,699
1509787800000,0.041856,0.042135,0.04184,0.042021,819.778,1509789599999,34.35620924,544
1509789600000,0.042035,0.042867,0.042003,0.0427,1609.219,1509791399999,68.29020977,1455
1509791400000,0.042716,0.042814,0.04238,0.042386,955.421,1509793199999,40.70337416,786
1509793200000,0.042386,0.042428,0.042117,0.042314,613.321,1509794999999,25.9217977,920
1509795000000,0.042314,0.042428,0.0422,0.042292,694.906,1509796799999,29.37414556,603
1509796800000,0.042425,0.042425,0.04223,0.042299,521.71,1509798599999,22.05611984,549
1509798600000,0.042293,0.042363,0.042183,0.04223,715.801,1509800399999,30.24573727,604
1509800400000,0.04223,0.04224,0.04168,0.041719,804.08,1509802199999,33.74342804,944
1509802200000,0.041693,0.041783,0.040973,0.041076,1643.435,1509803999999,67.93384998,1606
1509804000000,0.041263,0.041372,0.04087,0.041157,907.929,1509805799999,37.28817453,1022
1509805800000,0.041164,0.041349,0.041,0.041155,635.123,1509807599999,26.12197621,629
1509807600000,0.041155,0.041372,0.041021,0.041021,653.362,1509809399999,26.93166809,749
1509809400000,0.041118,0.041253,0.040967,0.041081,714.411,1509811199999,29.3577706,750
1509811200000,0.040986,0.041092,0.040333,0.040458,1039.28,1509812999999,42.27679077,965
1509813000000,0.040622,0.040688,0.040316,0.040505,497.417,1509814799999,20.12128303,669
1509814800000,0.040502,0.040772,0.040359,0.040676,638.302,1509816599999,25.90235069,646
1509816600000,0.040699,0.040904,0.040635,0.040796,502.452,1509818399999,20.50638361,707
1509818400000,0.040799,0.040881,0.040624,0.040645,312.215,1509820199999,12.72113127,339
1509820200000,0.040706,0.040821,0.040615,0.040647,447.908,1509821999999,18.23270353,480
1509822000000,0.040682,0.04083,0.040366,0.040579,495.839,1509823799999,20.13353568,483
1509823800000,0.040578,0.040635,0.04026,0.04026,335.018,1509825599999,13.54383158,379
1509825600000,0.040261,0.0404,0.039802,0.040069,717.739,1509827399999,28.81957649,779
1509827400000,0.040069,0.040392,0.039866,0.04001,284.42,1509829199999,11.39781217,446
1509829200000,0.040149,0.040175,0.039816,0.039817,507.058,1509830999999,20.25505267,471
1509831000000,0.039848,0.040137,0.039755,0.039879,420.206,1509832799999,16.78769636,366
1509832800000,0.039994,0.040353,0.039916,0.040227,569.88,1509834599999,22.9074033,408
1509834600000,0.040247,0.040562,0.040227,0.040406,760.058,1509836399999,30.7271622,490
1509836400000,0.040401,0.040602,0.040227,0.040253,511.228,1509838199999,20.63762255,530
1509838200000,0.040273,0.040643,0.040227,0.040575,781.012,1509839999999,31.5736758,638
1509840000000,0.040535,0.040916,0.040535,0.0408,509.393,1509841799999,20.74432334,523
1509841800000,0.0408,0.040981,0.040694,0.040728,468.567,1509843599999,19.13013389,477
1509843600000,0.040795,0.040853,0.040465,0.040651,458.777,1509845399999,18.65098554,685
1509845400000,0.040612,0.040643,0.040407,0.0405,584.751,1509847199999,23.72451051,459
1509847200000,0.040526,0.040749,0.040448,0.04061,619.442,1509848999999,25.15413109,609
1509849000000,0.04061,0.04075,0.040508,0.040541,710.746,1509850799999,28.88391526,571
1509850800000,0.040589,0.040779,0.04026,0.040633,744.005,1509852599999,30.2227901,572
1509852600000,0.040646,0.040646,0.040279,0.040412,705.761,1509854399999,28.55721839,765
1509854400000,0.040401,0.040599,0.040351,0.040486,516.919,1509856199999,20.91295488,532
1509856200000,0.040361,0.040477,0.040227,0.04028,1032.066,1509857999999,41.64433759,702
1509858000000,0.040393,0.0404,0.040236,0.040388,627.441,1509859799999,25.30583908,528
1509859800000,0.040387,0.040388,0.040227,0.040282,838.63,1509861599999,33.78387575,550
1509861600000,0.040272,0.040345,0.040094,0.040137,809.676,1509863399999,32.57050101,967
1509863400000,0.040143,0.040391,0.040136,0.040196,627.298,1509865199999,25.24996154,603
1509865200000,0.040136,0.040688,0.0401,0.04052,843.697,1509866999999,34.13412437,823
1509867000000,0.040534,0.040587,0.040231,0.040306,526.183,1509868799999,21.27121774,652
1509868800000,0.040205,0.040352,0.04009,0.04011,826.337,1509870599999,33.22405922,674
1509870600000,0.040111,0.040349,0.040111,0.040234,687.873,1509872399999,27.65515854,815
1509872400000,0.040244,0.040281,0.04008,0.040197,792.393,1509874199999,31.835033,769
1509874200000,0.040199,0.040422,0.040038,0.040151,934.539,1509875999999,37.53487782,848
1509876000000,0.040219,0.040278,0.04,0.040108,582.562,1509877799999,23.38749613,736
1509877800000,0.040142,0.0403,0.04005,0.040206,631.097,1509879599999,25.33918056,577
1509879600000,0.040129,0.040248,0.039421,0.039562,1027.567,1509881399999,41.00291859,1032
1509881400000,0.039465,0.039862,0.039255,0.039483,1021.581,1509883199999,40.42256387,1016
1509883200000,0.0394,0.0396,0.039251,0.039521,883.697,1509884999999,34.86013228,955
1509885000000,0.039519,0.039669,0.039258,0.039292,1044.839,1509886799999,41.24349007,869
1509886800000,0.039292,0.039538,0.039212,0.039247,942.816,1509888599999,37.07492127,766
1509888600000,0.039255,0.039372,0.03908,0.03918,1299.987,1509890399999,50.97385914,1043
1509890400000,0.039256,0.039481,0.039091,0.039423,899.286,1509892199999,35.33840893,777
1509892200000,0.039423,0.039494,0.039181,0.039367,808.376,1509893999999,31.80473642,706
1509894000000,0.039372,0.039485,0.03908,0.03927,934.528,1509895799999,36.6617951,917
1509895800000,0.03927,0.039433,0.039143,0.039244,909.453,1509897599999,35.71439562,781
1509897600000,0.039244,0.039595,0.039197,0.039469,769.088,1509899399999,30.31953115,626
1509899400000,0.039467,0.039529,0.039255,0.039442,520.08,1509901199999,20.49043392,458
1509901200000,0.039392,0.039603,0.039392,0.039521,658.658,1509902999999,26.01570509,388
1509903000000,0.039531,0.039603,0.039376,0.039435,406.053,1509904799999,16.02736767,336
1509904800000,0.039417,0.039434,0.039081,0.039097,258.749,1509906599999,10.15386579,322
1509906600000,0.039096,0.039194,0.039003,0.039098,452.56,1509908399999,17.69615209,362
1509908400000,0.039136,0.039191,0.039002,0.039004,483.213,1509910199999,18.88796799,445
1509910200000,0.039016,0.039105,0.039,0.039066,542.695,1509911999999,21.17762082,456
1509912000000,0.039,0.039293,0.038815,0.039222,692.516,1509913799999,27.02820007,482
1509913800000,0.039222,0.03944,0.03921,0.039402,627.087,1509915599999,24.65147281,506
1509915600000,0.039398,0.040059,0.039345,0.039779,895.327,1509917399999,35.48542103,569
1509917400000,0.039791,0.040363,0.039672,0.040287,837.997,1509919199999,33.46717428,608
1509919200000,0.040287,0.0404,0.039816,0.039985,754.615,1509920999999,30.25090134,429
1509921000000,0.039985,0.040402,0.039869,0.040244,488.189,1509922799999,19.55763679,360
1509922800000,0.040242,0.0405,0.040154,0.040335,744.122,1509924599999,30.01175494,540
1509924600000,0.040436,0.040506,0.039857,0.040147,451.776,1509926399999,18.16290777,444
1509926400000,0.04014,0.040234,0.039856,0.040042,349.242,1509928199999,13.98833781,247
1509928200000,0.040175,0.040347,0.040008,0.040185,595.11,1509929999999,23.93817727,452
1509930000000,0.040166,0.040215,0.040065,0.040156,449.15,1509931799999,18.02790786,501
1509931800000,0.040091,0.040203,0.039978,0.040013,587.181,1509933599999,23.52383201,540
1509933600000,0.040099,0.040186,0.039886,0.039963,598.778,1509935399999,23.9708749,623
1509935400000,0.039961,0.04054,0.039961,0.040184,1190.141,1509937199999,47.8168644,866
1509937200000,0.040198,0.04083,0.040092,0.040825,1675.329,1509938999999,67.87081948,1431
1509939000000,0.040772,0.040852,0.040538,0.040574,1216.188,1509940799999,49.46363917,800
1509940800000,0.040587,0.041119,0.040509,0.041006,1325.61,1509942599999,54.14456662,1055
1509942600000,0.041019,0.04125,0.040587,0.040692,894.445,1509944399999,36.55510586,844
1509944400000,0.0407,0.04081,0.04021,0.040357,754.565,1509946199999,30.53882661,630
1509946200000,0.040319,0.040432,0.040217,0.0403,941.359,1509947999999,37.95245015,552
1509948000000,0.040371,0.040568,0.0403,0.0403,743.476,1509949799999,30.00775578,665
1509949800000,0.040425,0.040479,0.04018,0.040274,946.023,1509951599999,38.14231084,655
1509951600000,0.040258,0.040441,0.04018,0.0402,778.999,1509953399999,31.37510901,644
1509953400000,0.0402,0.040544,0.0402,0.04037,880.334,1509955199999,35.56353975,622
1509955200000,0.040419,0.04057,0.040274,0.040342,984.68,1509956999999,39.79617786,617
1509957000000,0.040304,0.040586,0.04018,0.040324,1110.475,1509958799999,44.77228916,820
1509958800000,0.040308,0.0405,0.040285,0.0405,865.951,1509960599999,35.01682613,693
1509960600000,0.0405,0.040708,0.040344,0.040643,1174.839,1509962399999,47.61899115,765
1509962400000,0.040462,0.040932,0.040453,0.040883,1101.673,1509964199999,44.88565026,850
1509964200000,0.040833,0.040953,0.040732,0.04081,820.77,1509965999999,33.53091204,606
1509966000000,0.040795,0.041125,0.040714,0.041009,971.507,1509967799999,39.79768929,804
1509967800000,0.041008,0.041103,0.041,0.041031,920.085,1509969599999,37.74016114,734
1509969600000,0.041022,0.041299,0.04083,0.040935,1084.396,1509971399999,44.53612984,747
1509971400000,0.040991,0.041054,0.04081,0.040934,902.337,1509973199999,36.94412317,647
1509973200000,0.040908,0.04122,0.04088,0.040958,821.999,1509974999999,33.69998476,606
1509975000000,0.040957,0.041153,0.040868,0.040951,695.548,1509976799999,28.51018648,586
1509976800000,0.04095,0.041271,0.040878,0.041191,1128.371,1509978599999,46.336218,647
1509978600000,0.04114,0.041212,0.041018,0.041064,763.556,1509980399999,31.42482719,699
1509980400000,0.041171,0.041551,0.041021,0.041551,1188.54,1509982199999,49.05449048,867
1509982200000,0.041517,0.042117,0.041515,0.042,1394.248,1509983999999,58.40803816,1187
1509984000000,0.042004,0.042004,0.041373,0.041923,752.738,1509985799999,31.44194407,897
1509985800000,0.041848,0.042009,0.041653,0.04191,676.016,1509987599999,28.31503503,583
1509987600000,0.041917,0.0423,0.041916,0.042238,996.652,1509989399999,41.94020229,748
1509989400000,0.042238,0.042441,0.042115,0.042299,719.086,1509991199999,30.42297106,707
1509991200000,0.04222,0.042285,0.042,0.042243,513.924,1509992999999,21.61757351,561
1509993000000,0.042033,0.042971,0.04203,0.042783,625.612,1509994799999,26.57374572,577
1509994800000,0.042789,0.043327,0.04276,0.043249,1278.523,1509996599999,55.12573991,970
1509996600000,0.043249,0.0435,0.042933,0.043228,1388.293,1509998399999,60.0584366,1085
1509998400000,0.043225,0.04334,0.042115,0.04247,937.092,1510000199999,40.11532329,796
1510000200000,0.042449,0.042797,0.042188,0.042246,855.925,1510001999999,36.32815605,826
1510002000000,0.04223,0.042475,0.042023,0.042214,477.357,1510003799999,20.15173327,511
1510003800000,0.042214,0.042416,0.042001,0.042118,654.763,1510005599999,27.6304168,596
1510005600000,0.042115,0.042345,0.0412,0.041746,728.339,1510007399999,30.55627051,716
1510007400000,0.04199,0.0428,0.041754,0.042537,599.704,1510009199999,25.37216521,613
1510009200000,0.04252,0.042931,0.042342,0.042415,1894.837,1510010999999,80.70117718,1216
1510011000000,0.042355,0.04287,0.04225,0.042641,1140.949,1510012799999,48.51590938,998
1510012800000,0.042643,0.042926,0.04189,0.042205,2291.101,1510014599999,96.8286007,1310
1510014600000,0.042123,0.042225,0.041653,0.041877,1296.348,1510016399999,54.45881652,895
1510016400000,0.041882,0.042513,0.041797,0.04244,751.887,1510018199999,31.7243143,721
1510018200000,0.04244,0.042533,0.042277,0.042344,1049.573,1510019999999,44.47012248,797
1510020000000,0.042386,0.042717,0.042329,0.042545,508.031,1510021799999,21.61507406,682
1510021800000,0.042545,0.042696,0.042368,0.042525,1178.914,1510023599999,50.17784378,882
1510023600000,0.042511,0.042634,0.042005,0.042225,833.621,1510025399999,35.29197671,689
1510025400000,0.042241,0.04226,0.041687,0.042053,821.499,1510027199999,34.53112301,800
1510027200000,0.042001,0.04214,0.04175,0.041807,722.824,1510028999999,30.31848914,701
1510029000000,0.041945,0.042021,0.041585,0.041662,941.932,1510030799999,39.40913331,896
1510030800000,0.041662,0.041685,0.0414,0.041494,898.939,1510032599999,37.35856381,1020
1510032600000,0.041423,0.041937,0.041421,0.041786,1174.401,1510034399999,48.92927175,1195
1510034400000,0.041786,0.04217,0.041549,0.041777,861.774,1510036199999,36.04930879,694
1510036200000,0.041751,0.042091,0.0417,0.04183,644.121,1510037999999,26.94472082,741
1510038000000,0.041831,0.04197,0.04161,0.041831,937.877,1510039799999,39.16083472,730
1510039800000,0.041681,0.041955,0.04163,0.041722,689.45,1510041599999,28.78595553,740
1510041600000,0.041749,0.042102,0.041725,0.041907,585.048,1510043399999,24.50947915,806
1510043400000,0.041903,0.042207,0.041538,0.04192,881.248,1510045199999,36.89252273,650
1510045200000,0.041829,0.042164,0.041676,0.041821,661.952,1510046999999,27.75462164,701
1510047000000,0.041835,0.042065,0.041681,0.041981,944.45,1510048799999,39.52069663,797
1510048800000,0.041981,0.042,0.041835,0.041966,643.434,1510050599999,26.97186936,589
1510050600000,0.041999,0.042239,0.041917,0.042046,539.928,1510052399999,22.69355224,467
1510052400000,0.042045,0.04225,0.04192,0.041989,575.201,1510054199999,24.18686084,555
1510054200000,0.041988,0.042427,0.041971,0.042249,631.777,1510055999999,26.63629718,911
1510056000000,0.042249,0.042294,0.041795,0.041846,1178.999,1510057799999,49.64710285,977
1510057800000,0.041957,0.042035,0.041557,0.041621,859.141,1510059599999,35.84141927,873
1510059600000,0.041646,0.041968,0.041412,0.04158,1277.731,1510061399999,53.10717234,1319
1510061400000,0.041711,0.04174,0.04134,0.041487,1213.434,1510063199999,50.34314019,1240
1510063200000,0.0415,0.041675,0.041289,0.04135,1070.518,1510064999999,44.33285208,933
1510065000000,0.041368,0.04139,0.041,0.041298,1594.894,1510066799999,65.66444058,1318
1510066800000,0.041269,0.041297,0.041018,0.041178,1370.146,1510068599999,56.4007669,1264
1510068600000,0.04108,0.041239,0.041001,0.041166,1166.241,1510070399999,47.95234456,979
1510070400000,0.041183,0.04125,0.041098,0.041131,854.864,1510072199999,35.22427848,764
1510072200000,0.041206,0.0413,0.0405,0.041183,1198.377,1510073999999,49.20424479,668
1510074000000,0.0413,0.041454,0.041215,0.041341,625.229,1510075799999,25.84541668,713
1510075800000,0.041287,0.041427,0.04117,0.041322,566.59,1510077599999,23.39251143,606
1510077600000,0.041259,0.04142,0.04117,0.041202,611.574,1510079399999,25.25401237,626
1510079400000,0.041171,0.041249,0.040835,0.041015,699.622,1510081199999,28.73173611,616
1510081200000,0.040917,0.041289,0.040836,0.041082,440.946,1510082999999,18.12299383,564
1510083000000,0.041082,0.04125,0.04099,0.041136,506.599,1510084799999,20.81564375,544
1510084800000,0.041135,0.041495,0.040999,0.041322,620.944,1510086599999,25.60188992,663
1510086600000,0.041345,0.041348,0.041,0.04132,1167.308,1510088399999,48.03086169,596
1510088400000,0.041341,0.041591,0.041147,0.041581,626.554,1510090199999,25.90808394,649
1510090200000,0.041581,0.041611,0.04142,0.04149,479.71,1510091999999,19.91779782,487
1510092000000,0.041503,0.0417,0.041405,0.041416,479.52,1510093799999,19.91559516,556
1510093800000,0.041665,0.041694,0.041261,0.041395,595.398,1510095599999,24.6782173,691
1510095600000,0.041277,0.041408,0.041044,0.0412,701.584,1510097399999,28.92393815,577
1510097400000,0.0412,0.041291,0.041001,0.041049,797.33,1510099199999,32.78379911,690
1510099200000,0.041133,0.041218,0.040927,0.041131,724.99,1510100999999,29.78374011,555
1510101000000,0.041131,0.041364,0.041052,0.041299,636.038,1510102799999,26.20806702,613
1510102800000,0.041171,0.041399,0.0405,0.040565,1496.443,1510104599999,61.26589456,1074
1510104600000,0.040564,0.040651,0.040031,0.040267,1210.279,1510106399999,48.84437225,1070
1510106400000,0.040299,0.040488,0.04003,0.040331,768.816,1510108199999,30.9625079,638
1510108200000,0.040331,0.040486,0.040018,0.040348,942.992,1510109999999,38.00237228,796
1510110000000,0.04034,0.040486,0.040071,0.040175,1100.294,1510111799999,44.290913,938
1510111800000,0.04023,0.040377,0.04009,0.040139,1008.213,1510113599999,40.53108668,829
1510113600000,0.040138,0.040808,0.04013,0.040444,1515.814,1510115399999,61.23637538,1006
1510115400000,0.04046,0.040619,0.04025,0.04033,787.118,1510117199999,31.79729395,709
1510117200000,0.040349,0.040591,0.040286,0.040404,956.928,1510118999999,38.66889217,889
1510119000000,0.040389,0.040547,0.0403,0.04041,1300.516,1510120799999,52.52965385,1069
1510120800000,0.040327,0.04054,0.040215,0.0403,1261.126,1510122599999,50.89239658,1005
1510122600000,0.040284,0.040418,0.040201,0.040302,1284.33,1510124399999,51.73220049,938
1510124400000,0.040311,0.040455,0.0403,0.04032,962.876,1510126199999,38.87101268,1058
1510126200000,0.04042,0.04056,0.040201,0.040398,1025.528,1510127999999,41.41280864,942
1510128000000,0.040398,0.040639,0.040277,0.040435,611.909,1510129799999,24.73237195,629
1510129800000,0.040405,0.040562,0.040274,0.040498,650.249,1510131599999,26.26170999,491
1510131600000,0.040484,0.040723,0.040382,0.04056,1180.5,1510133399999,47.76925457,940
1510133400000,0.040565,0.040786,0.04046,0.040581,805.688,1510135199999,32.71898682,565
1510135200000,0.040618,0.04081,0.040426,0.04075,664.988,1510136999999,27.02000195,723
1510137000000,0.040749,0.04078,0.040559,0.040683,1124.122,1510138799999,45.70579913,969
1510138800000,0.040604,0.040774,0.040318,0.040502,1051.651,1510140599999,42.5992092,957
1510140600000,0.040501,0.040604,0.040039,0.040106,1280.289,1510142399999,51.5122008,1073
1510142400000,0.040113,0.040282,0.039926,0.040119,1060.149,1510144199999,42.49869829,827
1510144200000,0.039959,0.040155,0.039821,0.039986,685.343,1510145999999,27.42027823,711
1510146000000,0.040098,0.040317,0.039773,0.040132,730.966,1510147799999,29.3024191,764
1510147800000,0.04015,0.04029,0.03997,0.040062,777.084,1510149599999,31.19475068,792
1510149600000,0.040062,0.040273,0.040021,0.040106,957.78,1510151399999,38.43856259,748
1510151400000,0.040106,0.040219,0.03993,0.040023,1054.147,1510153199999,42.23280807,764
1510153200000,0.040022,0.040168,0.039872,0.040048,951.674,1510154999999,38.09902975,721
1510155000000,0.040025,0.040169,0.039881,0.04004,945.723,1510156799999,37.84962998,511
1510156800000,0.040054,0.040333,0.039968,0.040216,809.63,1510158599999,32.50455935,671
1510158600000,0.040197,0.040301,0.039941,0.04012,632.835,1510160399999,25.39668554,447
1510160400000,0.040143,0.040199,0.0385,0.03851,2714.564,1510162199999,106.72692347,2133
1510162200000,0.038842,0.040845,0.0385,0.040636,6501.409,1510163999999,257.45563209,4957
1510164000000,0.040426,0.044668,0.040426,0.043847,6724.73,1510165799999,282.94729707,4682
1510165800000,0.043892,0.046194,0.043,0.043837,6016.916,1510167599999,267.82185886,3532
1510167600000,0.043214,0.043848,0.0418,0.042507,3323.419,1510169399999,142.20107832,2170
1510169400000,0.042507,0.044228,0.042505,0.044122,1933.484,1510171199999,83.58194006,1394
1510171200000,0.044228,0.046,0.0441,0.044979,3765.142,1510172999999,168.57522886,1899
1510173000000,0.044981,0.045103,0.043593,0.044018,1965.985,1510174799999,87.20522765,1518
1510174800000,0.04402,0.044151,0.04275,0.04281,1721.007,1510176599999,75.11974004,1297
1510176600000,0.042813,0.043793,0.04281,0.043367,1740.095,1510178399999,75.30665544,1159
1510178400000,0.043367,0.043833,0.042507,0.042507,1372.836,1510180199999,58.90152329,1031
1510180200000,0.042505,0.042672,0.041782,0.042032,1528.68,1510181999999,64.49353726,965
1510182000000,0.042126,0.042394,0.041735,0.04205,1195.626,1510183799999,50.29754059,889
1510183800000,0.041985,0.042116,0.041418,0.041421,920.774,1510185599999,38.41172979,835
1510185600000,0.0416,0.042,0.04129,0.041718,1490.802,1510187399999,62.18133324,1013
1510187400000,0.041719,0.0425,0.041709,0.04248,1440.425,1510189199999,60.66394954,1447
1510189200000,0.042364,0.042998,0.042001,0.042817,1342.904,1510190999999,56.98032077,1110
1510191000000,0.042803,0.043599,0.042,0.042101,1589.874,1510192799999,67.6116647,1359
1510192800000,0.042269,0.0424,0.04187,0.042144,1296.696,1510194599999,54.54423028,1118
1510194600000,0.041943,0.042299,0.04181,0.042269,1483.115,1510196399999,62.34231221,1032
1510196400000,0.042248,0.042288,0.041798,0.041798,1213.139,1510198199999,51.10553283,931
1510198200000,0.041996,0.042314,0.041817,0.042194,1345.033,1510199999999,56.67487305,907
1510200000000,0.042226,0.042444,0.042026,0.042322,1288.814,1510201799999,54.42937976,1052
1510201800000,0.042299,0.042582,0.042246,0.042478,1316.307,1510203599999,55.88580346,1030
1510203600000,0.042515,0.04252,0.042177,0.04225,1025.865,1510205399999,43.50661917,873
1510205400000,0.042202,0.042503,0.042199,0.042466,915.433,1510207199999,38.76464463,705
1510207200000,0.042368,0.042639,0.042272,0.042485,877.345,1510208999999,37.21849054,703
1510209000000,0.0425,0.04278,0.042432,0.042613,1169.005,1510210799999,49.76402674,965
1510210800000,0.042585,0.043,0.04247,0.043,951.105,1510212599999,40.5290995,601
